,time,temperature_2m_max,rain_sum,city,latitude,longitude
470,2022-10-01,20.6,0.0,Avignon,43.96,4.82
471,2022-10-02,26.2,0.0,Avignon,43.96,4.82
472,2022-10-02,26.2,0.0,Avignon,43.96,4.82
473,2022-10-02,26.2,0.0,Avignon,43.96,4.82
474,2022-10-03,24.2,0.0,Avignon,43.96,4.82
475,2022-10-03,24.2,0.0,Avignon,43.96,4.82
476,2022-10-03,24.2,0.0,Avignon,43.96,4.82
477,2022-10-04,25.3,0.0,Avignon,43.96,4.82
478,2022-10-04,25.3,0.0,Avignon,43.96,4.82
479,2022-10-04,25.3,0.0,Avignon,43.96,4.82
480,2022-10-05,24.3,0.0,Avignon,43.96,4.82
481,2022-10-05,24.3,0.0,Avignon,43.96,4.82
482,2022-10-05,24.3,0.0,Avignon,43.96,4.82
483,2022-09-29,19.8,0.0,Uzes,44.0,4.4199996
484,2022-09-29,19.8,0.0,Uzes,44.0,4.4199996
485,2022-09-29,19.8,0.0,Uzes,44.0,4.4199996
486,2022-09-30,16.4,0.4,Uzes,44.0,4.4199996
487,2022-09-30,16.4,0.4,Uzes,44.0,4.4199996
488,2022-09-30,16.4,0.4,Uzes,44.0,4.4199996
489,2022-10-01,20.5,0.0,Uzes,44.0,4.4199996
490,2022-10-01,20.5,0.0,Uzes,44.0,4.4199996
491,2022-10-01,20.5,0.0,Uzes,44.0,4.4199996
492,2022-10-02,26.1,0.0,Uzes,44.0,4.4199996
493,2022-10-02,26.1,0.0,Uzes,44.0,4.4199996
494,2022-10-02,26.1,0.0,Uzes,44.0,4.4199996
495,2022-10-03,23.5,0.0,Uzes,44.0,4.4199996
496,2022-10-03,23.5,0.0,Uzes,44.0,4.4199996
497,2022-10-03,23.5,0.0,Uzes,44.0,4.4199996
498,2022-10-04,24.0,0.0,Uzes,44.0,4.4199996
499,2022-10-04,24.0,0.0,Uzes,44.0,4.4199996
500,2022-10-04,24.0,0.0,Uzes,44.0,4.4199996
501,2022-10-05,22.6,0.0,Uzes,44.0,4.4199996
502,2022-10-05,22.6,0.0,Uzes,44.0,4.4199996
503,2022-10-05,22.6,0.0,Uzes,44.0,4.4199996
504,2022-09-29,20.5,0.0,Nimes,43.84,4.36
505,2022-09-29,20.5,0.0,Nimes,43.84,4.36
506,2022-09-29,20.5,0.0,Nimes,43.84,4.36
507,2022-09-30,17.5,2.2,Nimes,43.84,4.36
508,2022-09-30,17.5,2.2,Nimes,43.84,4.36
509,2022-09-30,17.5,2.2,Nimes,43.84,4.36
510,2022-10-01,21.5,0.0,Nimes,43.84,4.36
511,2022-10-01,21.5,0.0,Nimes,43.84,4.36
512,2022-10-01,21.5,0.0,Nimes,43.84,4.36
513,2022-10-02,26.6,0.0,Nimes,43.84,4.36
514,2022-10-02,26.6,0.0,Nimes,43.84,4.36
515,2022-10-02,26.6,0.0,Nimes,43.84,4.36
516,2022-10-03,24.5,0.0,Nimes,43.84,4.36
517,2022-10-03,24.5,0.0,Nimes,43.84,4.36
518,2022-10-03,24.5,0.0,Nimes,43.84,4.36
519,2022-10-04,24.5,0.0,Nimes,43.84,4.36
520,2022-10-04,24.5,0.0,Nimes,43.84,4.36
521,2022-10-04,24.5,0.0,Nimes,43.84,4.36
522,2022-10-05,23.3,0.0,Nimes,43.84,4.36
523,2022-10-05,23.3,0.0,Nimes,43.84,4.36
524,2022-10-05,23.3,0.0,Nimes,43.84,4.36
525,2022-09-29,20.6,0.0,Aigues Mortes,43.56,4.1999993
526,2022-09-29,20.6,0.0,Aigues Mortes,43.56,4.1999993
527,2022-09-29,20.6,0.0,Aigues Mortes,43.56,4.1999993
528,2022-09-30,19.6,1.6,Aigues Mortes,43.56,4.1999993
529,2022-09-30,19.6,1.6,Aigues Mortes,43.56,4.1999993
530,2022-09-30,19.6,1.6,Aigues Mortes,43.56,4.1999993
531,2022-10-01,22.8,0.0,Aigues Mortes,43.56,4.1999993
532,2022-10-01,22.8,0.0,Aigues Mortes,43.56,4.1999993
533,2022-10-01,22.8,0.0,Aigues Mortes,43.56,4.1999993
534,2022-10-02,27.0,0.0,Aigues Mortes,43.56,4.1999993
535,2022-10-02,27.0,0.0,Aigues Mortes,43.56,4.1999993
536,2022-10-02,27.0,0.0,Aigues Mortes,43.56,4.1999993
537,2022-10-03,25.4,0.0,Aigues Mortes,43.56,4.1999993
538,2022-10-03,25.4,0.0,Aigues Mortes,43.56,4.1999993
539,2022-10-03,25.4,0.0,Aigues Mortes,43.56,4.1999993
540,2022-10-04,23.9,0.0,Aigues Mortes,43.56,4.1999993
541,2022-10-04,23.9,0.0,Aigues Mortes,43.56,4.1999993
542,2022-10-04,23.9,0.0,Aigues Mortes,43.56,4.1999993
543,2022-10-05,22.1,0.0,Aigues Mortes,43.56,4.1999993
544,2022-10-05,22.1,0.0,Aigues Mortes,43.56,4.1999993
545,2022-10-05,22.1,0.0,Aigues Mortes,43.56,4.1999993
546,2022-09-29,20.5,0.0,Saintes Maries de la mer,43.5,4.375
547,2022-09-29,20.5,0.0,Saintes Maries de la mer,43.5,4.375
548,2022-09-29,20.5,0.0,Saintes Maries de la mer,43.5,4.375
549,2022-09-30,19.5,0.3,Saintes Maries de la mer,43.5,4.375
550,2022-09-30,19.5,0.3,Saintes Maries de la mer,43.5,4.375
551,2022-09-30,19.5,0.3,Saintes Maries de la mer,43.5,4.375
552,2022-10-01,20.8,0.0,Saintes Maries de la mer,43.5,4.375
553,2022-10-01,20.8,0.0,Saintes Maries de la mer,43.5,4.375
554,2022-10-01,20.8,0.0,Saintes Maries de la mer,43.5,4.375
555,2022-10-02,26.9,0.0,Saintes Maries de la mer,43.5,4.375
556,2022-10-02,26.9,0.0,Saintes Maries de la mer,43.5,4.375
557,2022-10-02,26.9,0.0,Saintes Maries de la mer,43.5,4.375
558,2022-10-03,24.9,0.0,Saintes Maries de la mer,43.5,4.375
559,2022-10-03,24.9,0.0,Saintes Maries de la mer,43.5,4.375
560,2022-10-03,24.9,0.0,Saintes Maries de la mer,43.5,4.375
561,2022-10-04,23.1,0.0,Saintes Maries de la mer,43.5,4.375
562,2022-10-04,23.1,0.0,Saintes Maries de la mer,43.5,4.375
563,2022-10-04,23.1,0.0,Saintes Maries de la mer,43.5,4.375
564,2022-10-05,21.6,0.0,Saintes Maries de la mer,43.5,4.375
565,2022-10-05,21.6,0.0,Saintes Maries de la mer,43.5,4.375
566,2022-10-05,21.6,0.0,Saintes Maries de la mer,43.5,4.375
567,2022-09-29,17.8,3.8,Collioure,42.5,3.125
568,2022-09-29,17.8,3.8,Collioure,42.5,3.125
569,2022-09-29,17.8,3.8,Collioure,42.5,3.125
570,2022-09-30,18.6,0.0,Collioure,42.5,3.125
571,2022-09-30,18.6,0.0,Collioure,42.5,3.125
572,2022-09-30,18.6,0.0,Collioure,42.5,3.125
573,2022-10-01,23.7,0.0,Collioure,42.5,3.125
574,2022-10-01,23.7,0.0,Collioure,42.5,3.125
575,2022-10-01,23.7,0.0,Collioure,42.5,3.125
576,2022-10-02,24.3,0.0,Collioure,42.5,3.125
577,2022-10-02,24.3,0.0,Collioure,42.5,3.125
578,2022-10-02,24.3,0.0,Collioure,42.5,3.125
579,2022-10-03,23.7,0.0,Collioure,42.5,3.125
580,2022-10-03,23.7,0.0,Collioure,42.5,3.125
581,2022-10-03,23.7,0.0,Collioure,42.5,3.125
582,2022-10-04,21.3,0.0,Collioure,42.5,3.125
583,2022-10-04,21.3,0.0,Collioure,42.5,3.125
584,2022-10-04,21.3,0.0,Collioure,42.5,3.125
585,2022-10-05,22.5,0.0,Collioure,42.5,3.125
586,2022-10-05,22.5,0.0,Collioure,42.5,3.125
587,2022-10-05,22.5,0.0,Collioure,42.5,3.125
588,2022-09-29,16.2,5.5,Carcassonne,43.1875,2.375
589,2022-09-29,16.2,5.5,Carcassonne,43.1875,2.375
590,2022-09-29,16.2,5.5,Carcassonne,43.1875,2.375
591,2022-09-30,16.3,0.3,Carcassonne,43.1875,2.375
592,2022-09-30,16.3,0.3,Carcassonne,43.1875,2.375
593,2022-09-30,16.3,0.3,Carcassonne,43.1875,2.375
594,2022-10-01,23.2,0.0,Carcassonne,43.1875,2.375
595,2022-10-01,23.2,0.0,Carcassonne,43.1875,2.375
596,2022-10-01,23.2,0.0,Carcassonne,43.1875,2.375
597,2022-10-02,25.5,0.0,Carcassonne,43.1875,2.375
598,2022-10-02,25.5,0.0,Carcassonne,43.1875,2.375
599,2022-10-02,25.5,0.0,Carcassonne,43.1875,2.375
600,2022-10-03,24.2,0.0,Carcassonne,43.1875,2.375
601,2022-10-03,24.2,0.0,Carcassonne,43.1875,2.375
602,2022-10-03,24.2,0.0,Carcassonne,43.1875,2.375
603,2022-10-04,25.7,0.0,Carcassonne,43.1875,2.375
604,2022-10-04,25.7,0.0,Carcassonne,43.1875,2.375
605,2022-10-04,25.7,0.0,Carcassonne,43.1875,2.375
606,2022-10-05,24.3,0.0,Carcassonne,43.1875,2.375
607,2022-10-05,24.3,0.0,Carcassonne,43.1875,2.375
608,2022-10-05,24.3,0.0,Carcassonne,43.1875,2.375
609,2022-09-29,9.5,14.5,Ariege,42.9375,1.4375
610,2022-09-29,9.5,14.5,Ariege,42.9375,1.4375
611,2022-09-29,9.5,14.5,Ariege,42.9375,1.4375
612,2022-09-30,8.8,4.4,Ariege,42.9375,1.4375
613,2022-09-30,8.8,4.4,Ariege,42.9375,1.4375
614,2022-09-30,8.8,4.4,Ariege,42.9375,1.4375
615,2022-10-01,16.4,0.0,Ariege,42.9375,1.4375
616,2022-10-01,16.4,0.0,Ariege,42.9375,1.4375
617,2022-10-01,16.4,0.0,Ariege,42.9375,1.4375
618,2022-10-02,18.4,0.0,Ariege,42.9375,1.4375
619,2022-10-02,18.4,0.0,Ariege,42.9375,1.4375
620,2022-10-02,18.4,0.0,Ariege,42.9375,1.4375
621,2022-10-03,18.8,0.0,Ariege,42.9375,1.4375
622,2022-10-03,18.8,0.0,Ariege,42.9375,1.4375
623,2022-10-03,18.8,0.0,Ariege,42.9375,1.4375
624,2022-10-04,19.2,0.0,Ariege,42.9375,1.4375
625,2022-10-04,19.2,0.0,Ariege,42.9375,1.4375
626,2022-10-04,19.2,0.0,Ariege,42.9375,1.4375
627,2022-10-05,21.0,0.0,Ariege,42.9375,1.4375
628,2022-10-05,21.0,0.0,Ariege,42.9375,1.4375
629,2022-10-05,21.0,0.0,Ariege,42.9375,1.4375
630,2022-09-29,16.2,11.0,Toulouse,43.6,1.44
631,2022-09-29,16.2,11.0,Toulouse,43.6,1.44
632,2022-09-29,16.2,11.0,Toulouse,43.6,1.44
633,2022-09-30,17.8,0.0,Toulouse,43.6,1.44
634,2022-09-30,17.8,0.0,Toulouse,43.6,1.44
635,2022-09-30,17.8,0.0,Toulouse,43.6,1.44
636,2022-10-01,22.3,0.0,Toulouse,43.6,1.44
637,2022-10-01,22.3,0.0,Toulouse,43.6,1.44
638,2022-10-01,22.3,0.0,Toulouse,43.6,1.44
639,2022-10-02,23.4,0.0,Toulouse,43.6,1.44
640,2022-10-02,23.4,0.0,Toulouse,43.6,1.44
641,2022-10-02,23.4,0.0,Toulouse,43.6,1.44
642,2022-10-03,24.2,0.0,Toulouse,43.6,1.44
643,2022-10-03,24.2,0.0,Toulouse,43.6,1.44
644,2022-10-03,24.2,0.0,Toulouse,43.6,1.44
645,2022-10-04,24.8,0.0,Toulouse,43.6,1.44
646,2022-10-04,24.8,0.0,Toulouse,43.6,1.44
647,2022-10-04,24.8,0.0,Toulouse,43.6,1.44
648,2022-10-05,25.5,0.0,Toulouse,43.6,1.44
649,2022-10-05,25.5,0.0,Toulouse,43.6,1.44
650,2022-10-05,25.5,0.0,Toulouse,43.6,1.44
651,2022-09-29,16.1,6.6,Montauban,44.02,1.3599997
652,2022-09-29,16.1,6.6,Montauban,44.02,1.3599997
653,2022-09-29,16.1,6.6,Montauban,44.02,1.3599997
654,2022-09-30,18.2,0.0,Montauban,44.02,1.3599997
655,2022-09-30,18.2,0.0,Montauban,44.02,1.3599997
656,2022-09-30,18.2,0.0,Montauban,44.02,1.3599997
657,2022-10-01,21.8,0.2,Montauban,44.02,1.3599997
658,2022-10-01,21.8,0.2,Montauban,44.02,1.3599997
659,2022-10-01,21.8,0.2,Montauban,44.02,1.3599997
660,2022-10-02,23.8,0.0,Montauban,44.02,1.3599997
661,2022-10-02,23.8,0.0,Montauban,44.02,1.3599997
662,2022-10-02,23.8,0.0,Montauban,44.02,1.3599997
663,2022-10-03,24.0,0.0,Montauban,44.02,1.3599997
664,2022-10-03,24.0,0.0,Montauban,44.02,1.3599997
665,2022-10-03,24.0,0.0,Montauban,44.02,1.3599997
666,2022-10-04,24.8,0.0,Montauban,44.02,1.3599997
667,2022-10-04,24.8,0.0,Montauban,44.02,1.3599997
668,2022-10-04,24.8,0.0,Montauban,44.02,1.3599997
669,2022-10-05,26.4,0.0,Montauban,44.02,1.3599997
670,2022-10-05,26.4,0.0,Montauban,44.02,1.3599997
671,2022-10-05,26.4,0.0,Montauban,44.02,1.3599997
672,2022-09-29,16.1,4.4,Biarritz,43.4375,-1.5625
673,2022-09-29,16.1,4.4,Biarritz,43.4375,-1.5625
674,2022-09-29,16.1,4.4,Biarritz,43.4375,-1.5625
675,2022-09-30,16.9,0.0,Biarritz,43.4375,-1.5625
676,2022-09-30,16.9,0.0,Biarritz,43.4375,-1.5625
677,2022-09-30,16.9,0.0,Biarritz,43.4375,-1.5625
678,2022-10-01,21.2,0.0,Biarritz,43.4375,-1.5625
679,2022-10-01,21.2,0.0,Biarritz,43.4375,-1.5625
680,2022-10-01,21.2,0.0,Biarritz,43.4375,-1.5625
681,2022-10-02,21.4,0.0,Biarritz,43.4375,-1.5625
682,2022-10-02,21.4,0.0,Biarritz,43.4375,-1.5625
683,2022-10-02,21.4,0.0,Biarritz,43.4375,-1.5625
684,2022-10-03,22.7,0.0,Biarritz,43.4375,-1.5625
685,2022-10-03,22.7,0.0,Biarritz,43.4375,-1.5625
686,2022-10-03,22.7,0.0,Biarritz,43.4375,-1.5625
687,2022-10-04,21.0,0.0,Biarritz,43.4375,-1.5625
688,2022-10-04,21.0,0.0,Biarritz,43.4375,-1.5625
689,2022-10-04,21.0,0.0,Biarritz,43.4375,-1.5625
690,2022-10-05,23.6,0.0,Biarritz,43.4375,-1.5625
691,2022-10-05,23.6,0.0,Biarritz,43.4375,-1.5625
692,2022-10-05,23.6,0.0,Biarritz,43.4375,-1.5625
693,2022-09-29,16.4,5.1,Bayonne,43.5,-1.5
694,2022-09-29,16.4,5.1,Bayonne,43.5,-1.5
695,2022-09-29,16.4,5.1,Bayonne,43.5,-1.5
696,2022-09-30,17.2,0.0,Bayonne,43.5,-1.5
697,2022-09-30,17.2,0.0,Bayonne,43.5,-1.5
698,2022-09-30,17.2,0.0,Bayonne,43.5,-1.5
699,2022-10-01,21.5,0.0,Bayonne,43.5,-1.5
700,2022-10-01,21.5,0.0,Bayonne,43.5,-1.5
701,2022-10-01,21.5,0.0,Bayonne,43.5,-1.5
702,2022-10-02,22.3,0.0,Bayonne,43.5,-1.5
703,2022-10-02,22.3,0.0,Bayonne,43.5,-1.5
704,2022-10-02,22.3,0.0,Bayonne,43.5,-1.5
705,2022-10-03,23.5,0.0,Bayonne,43.5,-1.5
706,2022-10-03,23.5,0.0,Bayonne,43.5,-1.5
707,2022-10-03,23.5,0.0,Bayonne,43.5,-1.5
708,2022-10-04,22.0,0.0,Bayonne,43.5,-1.5
709,2022-10-04,22.0,0.0,Bayonne,43.5,-1.5
710,2022-10-04,22.0,0.0,Bayonne,43.5,-1.5
711,2022-10-05,24.0,0.0,Bayonne,43.5,-1.5
712,2022-10-05,24.0,0.0,Bayonne,43.5,-1.5
713,2022-10-05,24.0,0.0,Bayonne,43.5,-1.5
714,2022-09-29,15.5,0.7,La Rochelle,46.1875,-1.125
715,2022-09-29,15.5,0.7,La Rochelle,46.1875,-1.125
716,2022-09-29,15.5,0.7,La Rochelle,46.1875,-1.125
717,2022-09-30,16.8,0.1,La Rochelle,46.1875,-1.125
718,2022-09-30,16.8,0.1,La Rochelle,46.1875,-1.125
719,2022-09-30,16.8,0.1,La Rochelle,46.1875,-1.125
720,2022-10-01,19.0,4.2,La Rochelle,46.1875,-1.125
721,2022-10-01,19.0,4.2,La Rochelle,46.1875,-1.125
722,2022-10-01,19.0,4.2,La Rochelle,46.1875,-1.125
723,2022-10-02,19.2,0.0,La Rochelle,46.1875,-1.125
724,2022-10-02,19.2,0.0,La Rochelle,46.1875,-1.125
725,2022-10-02,19.2,0.0,La Rochelle,46.1875,-1.125
726,2022-10-03,21.7,0.0,La Rochelle,46.1875,-1.125
727,2022-10-03,21.7,0.0,La Rochelle,46.1875,-1.125
728,2022-10-03,21.7,0.0,La Rochelle,46.1875,-1.125
729,2022-10-04,20.7,0.0,La Rochelle,46.1875,-1.125
730,2022-10-04,20.7,0.0,La Rochelle,46.1875,-1.125
731,2022-10-04,20.7,0.0,La Rochelle,46.1875,-1.125
732,2022-10-05,20.1,0.0,La Rochelle,46.1875,-1.125
733,2022-10-05,20.1,0.0,La Rochelle,46.1875,-1.125
734,2022-10-05,20.1,0.0,La Rochelle,46.1875,-1.125
